143,573391,708444
144,578316,720132
145,575316,690820
146,574434,685773
147,580335,685803
148,574777,681441
149,574927,677521
150,572576,673461
151,562985,652796
152,573791,664931
153,572774,663380
154,577303,666613
155,580584,655458
156,577404,659146
157,579806,661888
158,577356,660453
159,580099,658875
160,577223,640161
161,570731,641346
162,576948,661685
163,580208,665501
164,601941,635612
165,585683,653527
166,586327,641338
167,589836,676505
168,581748,667624
169,581127,660425
170,583176,663094
171,577582,664032
172,582301,667302
173,580638,663840
174,576721,667792
175,575275,672752
176,577127,680666
177,580261,683140
178,574643,689349
179,577844,690074
180,575406,688202
181,574505,683592
182,576828,674428
183,577757,649971
184,576193,676921
185,573829,696658
186,572186,692759
187,580489,681866
188,572945,677513
189,573387,689512
190,574941,667388
191,575569,650798
192,577925,654858
193,575994,663228
194,582325,652326
195,576174,639474
196,580760,670036
197,582846,671823
198,587778,660168
199,596818,667954
200,581109,679811
201,579985,699818
202,578513,714902
203,581173,678062
204,579316,660895
205,583976,646978
206,590149,631209
207,585924,624520
208,580470,673051
209,590709,626497
210,581692,669378
211,580784,669599
212,574292,656219
213,575261,668331
214,572369,673404
215,574251,671193
216,571868,658311
217,572252,648259
218,574145,650462
219,577291,662195
220,575921,627513
221,579834,652194
222,578269,617908
223,576804,646665
224,576307,669020
225,565304,659913
226,574066,666308
227,577119,666569
228,579117,652027
229,577209,673636
230,581281,666184
231,578056,656204
232,577377,669261
233,579181,669233
234,577421,672801
235,570918,673089
236,579481,661368
237,581033,653790
238,582929,660827
239,587220,666650
240,583396,681648
241,578221,656672
242,577628,662714
243,576643,669540
244,576119,673827
245,575118,681092
246,576458,674345
247,576901,672240
248,572539,673014
249,577443,667522
250,574776,647526
251,574397,666826
252,573694,671083
253,568811,671304
254,577153,679795
255,580650,682781
256,581857,679525
257,587131,678516
258,580192,685328
259,578340,681822
260,575392,683358
261,570990,675759
262,575572,683402
263,578245,698545
264,579430,681632
265,583673,683901
266,581351,697484
267,579025,696959
268,577216,682890
269,576489,678324
270,576854,668707
271,580108,668560
272,573252,659086
273,577072,681976
274,579778,691399
275,577638,686072
276,576039,671164
277,575007,660367
278,573627,677674
279,577553,669306
280,574604,675699
281,577280,685986
282,571127,672276
283,575266,658223
284,569989,668932
285,574887,663424
286,571008,675342
287,576168,667681
288,577075,638801
289,579871,646027
290,580773,670023
291,581380,630068
292,580350,671689
293,581356,678532
294,583872,664550
295,580803,678846
296,586548,732131
297,582484,691566
298,586134,728516
299,583704,687873
300,578122,668552
301,573536,646811
302,581148,669679
303,571944,660110
304,574424,651858
305,575807,648648
306,577286,652501
307,579402,653857
308,580858,667842
309,582127,672539
310,580452,669072
311,577959,668078
312,575450,667513
313,580498,672614
314,580674,677498
315,582471,692005
316,584986,663923
317,585192,672788
318,579327,670147
319,578954,670498
320,571366,660864
321,575338,665721
322,572339,602033
323,577223,649400
324,578687,634741
325,590621,597314
326,577792,672445
327,575458,671917
328,570537,677433
329,574952,670930
330,573980,658371
331,576920,657264
332,579417,663109
333,577532,669745
334,574937,666519
335,576419,646577
336,572440,655822
337,574347,662868
338,573612,658296
339,571205,630871
340,577896,655281
341,579843,656593
342,584845,639633
343,584889,652869
344,587691,655692
345,593609,672006
346,580128,677820
347,579529,688699
348,588458,664251
349,578520,662912
350,586371,657178
351,577968,658377
352,579826,652625
353,578485,649672
354,575652,647718
355,581394,659151
356,584979,665238
357,580900,662561
358,580890,672263
359,581854,661449
360,577972,672487
361,577114,675818
362,572100,687915
363,576857,687223
364,575469,680739
365,571684,679891
366,572623,674368
367,573907,669373
368,574779,665602
369,574202,647398
370,578877,667835
371,583281,657360
372,579876,670264
373,577168,669664
374,568501,672575
375,563297,651588
376,575823,666717
377,576004,690563
378,572481,654075
379,579921,673804
380,583236,677617
381,572694,653241
382,571623,623914
383,578002,638112
384,579436,662672
385,580801,660329
386,582061,670301
387,587322,671033
388,593446,658728
389,579877,670262
390,579548,650353
391,582406,656716
392,578612,669986
393,576257,674301
394,569985,680850
395,571464,685151
396,562040,688354
397,563102,674932
398,571587,672408
399,571227,667476
400,572114,663263
401,576456,664222
402,580634,664697
403,577703,669781
404,575367,673682
405,574708,681471
406,573541,673716
407,577014,659057
408,579363,659539
409,577543,669336
410,576436,674353
411,575298,699672
412,577602,691800
413,573986,661924
414,579019,673593
415,576632,669116
416,580256,635955
417,580551,666878
418,582822,669576
419,577635,686080
420,579329,689533
421,579694,679920
422,582562,652326
423,581325,670579
424,585424,673235
425,580848,668705
426,577687,670220
427,580634,674391
428,578740,671331
429,577210,668356
430,575168,669225
431,578613,650585
432,573372,663549
433,574889,657264
434,576896,657264
435,578464,654522
436,580260,655356
437,584285,650497
438,580657,659408
439,578347,662429
440,576434,659811
441,575376,673241
442,570722,680164
443,575524,674155
444,575526,654762
445,576317,648318
446,578526,662473
447,579583,663579
448,582274,660198
449,582109,674265
450,580422,684925
451,584238,671208
452,598910,636948
453,593562,657397
454,597710,659195
455,599780,662766
456,591483,668874
457,590220,677858
458,587359,694859
459,583292,681609
460,579785,672890
461,581119,676278
462,581284,676752
463,580052,675026
464,580778,678963
465,583394,682070
466,582641,674873
467,580666,659255
468,577368,664996
469,580365,665378
470,572351,642414
471,576616,667098
472,578276,663788
473,581323,670324
474,577752,672071
475,575767,674025
476,575658,662143
477,579692,672312
478,579762,677594
479,583670,693886
480,580502,675925
481,581008,668531
482,579253,667865
483,576853,646928
484,577251,670688
485,572529,676694
486,571600,653080
487,578044,674968
488,578266,664228
489,578822,675291
490,573952,671574
491,554874,652085
492,566956,658532
493,560325,655136
494,560904,657418
495,559947,660396
496,563773,655128
497,569101,665737
498,558391,653782
499,524726,604783
500,553192,635313
501,574937,665948
502,573723,679561
503,576845,684720
504,572776,682532
505,577912,669027
506,583652,657339
507,571112,671375
508,571742,666709
509,566567,659393
510,563974,661420
511,546023,631903
512,561113,644916
513,554629,651295
514,541638,647835
515,573946,670389
516,575561,657828
517,573888,667374
518,575249,675728
519,583686,699849
520,575312,674990
521,573489,662423
522,573600,676811
523,577491,687587
524,574304,672487
525,574267,666103
526,569076,676071
527,569038,671311
528,566535,661345
529,537580,651135
530,571626,666686
531,573635,673900
532,581112,674397
533,587808,652290
534,619464,625070
535,582155,666621
536,578079,673066
537,571234,679671
538,578030,670880
539,576852,675039
540,573272,690749
541,569410,691441
542,564852,689263
543,574085,675626
544,584709,665179
545,581493,663637
546,583681,673329
547,585189,668165
548,580448,671260
549,620634,659548
550,585369,666174
551,588719,672232
552,587762,664918
553,583903,673459
554,588463,682848
555,582044,673760
556,583615,663388
557,588227,667938
558,580260,670073
559,582936,672299
560,585169,665340
561,582405,673271
562,580149,679350
563,577943,680572
564,579987,680234
565,586148,673570
566,580075,670111
567,586036,676232
568,581715,661919
569,585470,669283
570,582557,665321
571,583187,674478
572,583749,667783
573,595467,665963
574,579670,668866
575,581665,673404
576,577140,671873
577,574880,677975
578,573334,669400
579,576974,679395
580,574956,673994
581,574492,684185
582,575551,675225
583,573291,681287
584,579471,668450
585,577722,672686
586,576108,675135
587,576999,680279
588,576121,675569
589,577672,670930
590,575612,677419
591,576442,680359
592,577413,668339
593,574334,678495
594,576903,670161
595,575624,677866
596,576122,668960
597,574471,676717
598,578614,671216
599,576766,671960
600,574953,680603
601,573393,671601
602,565975,673659
603,569844,684933
604,572561,675268
605,575178,681895
606,577844,683659
607,575042,677066
608,569628,696870
609,573580,678186
610,573819,686519
611,565582,672863
612,575309,671697
613,582631,669760
614,583348,673542
615,579998,667476
616,577667,664339
617,583571,674821
618,580807,669555
619,580329,652898
620,581331,674756
621,579928,684655
622,582868,676276
623,580189,680645
624,580224,675371
625,580100,664381
626,585904,664778
627,574692,664807
628,575908,674735
629,577448,682854
630,572720,674361
631,575328,680549
632,577495,671400
633,579268,668040
634,576379,671588
635,574618,675364
636,576989,679847
637,575400,676593
638,575584,669935
639,576739,677682
640,577834,683241
641,579762,698326
642,576443,680367
643,578008,682766
644,573477,674675
645,577948,687184
646,572231,663886
647,575575,676110
648,575832,672107
649,577245,669240
650,575933,675611
651,576778,678999
652,578035,683652
653,576669,681654
654,576715,676819
655,573054,672991
656,572686,679673
657,576403,672445
658,579130,669825
659,576241,673365
660,575996,677807
661,577279,683322
662,574677,670982
663,574086,676357
664,577638,682825
665,576594,679036
666,577568,686797
667,580631,689378
668,577576,680637
669,572702,680112
670,572906,687119
671,577184,686417
672,572703,680110
673,576089,680871
674,581480,680000
675,582909,671405
676,581006,676541
677,577626,682394
678,570999,685671
679,576397,691397
680,572859,672612
681,573405,684829
682,569457,677573
683,568081,667325
684,576988,674930
685,574218,680741
686,568342,677768
687,574260,682064
688,574477,670602
689,568953,679423
690,573132,681822
691,572808,664703
692,573995,679467
693,575644,672167
694,575789,676980
695,574168,685180
696,574395,674111
697,570972,678246
698,577038,668838
699,576015,672092
700,574315,677674
701,577754,680164
702,576041,679138
703,576718,689159
704,572869,666899
705,573826,686116
706,572073,671457
707,567642,679247
708,574582,674106
709,559002,677661
710,563889,684754
711,575669,673045
712,573946,677747
713,575929,687535
714,573217,678311
715,571767,673726
716,575899,680491
717,566264,676892
718,551585,685180
719,571259,681316
720,566369,674259
721,574642,670140
722,574208,674207
723,559274,686087
724,573758,683519
725,572677,678890
726,577617,681515
727,585125,682831
728,581307,674267
729,584994,684601
730,593711,676923
731,580757,680520
732,582474,675830
733,583913,679966
734,584887,675385
735,580853,671712
736,581890,675055
737,579580,684691
738,580791,675678
739,581340,681303
740,581101,667704
741,580935,674338
742,579559,678092
743,582593,673607
744,588992,681289
745,580677,666013
746,582574,685056
747,587901,676226
748,581370,670280
749,586840,678171
750,590432,673586
751,581996,672393
752,581203,676928
753,581974,683857
754,583853,672079
755,582940,678844
756,600763,669635
757,586440,677375
758,586044,670402
759,582249,680725
760,583749,674756
761,585526,671808
762,625525,661163
763,613318,677368
764,588689,684083
765,584346,676021
766,584673,680783
767,565913,700023
768,553831,726598
769,568416,693791
770,551229,739169
771,567156,697411
772,572063,689949
773,575360,682760
774,575029,682283
775,568299,694690
776,563511,696293
777,566842,691815
778,558239,677433
779,558953,682072
780,575459,675941
781,570721,675728
782,571382,675730
783,572212,675728
784,566808,681055
785,563642,680367
786,577864,676263
787,574929,679935
788,571450,683775
789,569327,691443
790,573455,690272
791,574018,690433
792,573520,697404
793,574234,694053
794,574880,695971
795,576637,694214
796,577017,684624
797,576637,687075
798,576521,696826
799,575642,701509
800,581186,660095
801,582511,668151
802,584529,672568
803,584711,677383
804,581146,671091
805,580778,676021
806,579108,685640
807,589621,655604
808,578428,672562
809,569738,682378
810,577561,674061
811,591561,643284
812,584934,668523
813,580544,679605
814,586343,656760
815,587812,661303
816,586724,666818
817,591673,655634
818,581772,667886
819,583522,670161
820,583669,674090
821,582491,667294
822,591560,662306
823,580334,658933
824,585390,660519
825,593044,657142
826,581498,665311
827,580153,658985
828,582250,665589
829,584163,672253
830,580053,671333
831,574909,672429
832,578638,668120
833,573575,681508
834,575324,673651
835,579323,656513
836,575567,665230
837,582713,658003
838,584470,670418
839,582276,661178
840,580720,674288
841,581545,681619
842,580752,675164
843,579770,683748
844,582391,674382
845,580170,684544
846,582279,671319
847,585559,659642
848,586857,664646
849,585735,674573
850,581587,667505
851,584826,669921
852,587914,673256
853,584637,664674
854,580214,685861
855,581667,669701
856,592586,663936
857,578666,673835
858,574507,671618
859,578436,672552
860,581258,673739
861,579366,667528
862,576268,669050
863,569530,682758
864,574955,689146
865,577089,676365
866,577788,670053
867,580128,662962
868,576162,671267
869,571175,670044
870,559096,684076
871,575777,671340
872,578834,673358
873,586107,678466
874,594226,668025
875,581921,679205
876,580963,678347
877,587509,677316
878,590784,649766
879,579417,653417
880,579797,669202
881,580725,674295
882,579825,680213
883,577880,688107
884,575776,686321
885,579166,682561
886,589418,663271
887,583511,664040
888,585945,675013
889,583696,664009
890,583749,670608
891,582792,664632
892,583074,672516
893,579954,663008
894,582953,674280
895,581505,664895
896,580129,678407
897,581937,666577
898,583031,671193
899,581952,661729
900,591680,663746
901,595431,643607
902,580836,666811
903,576287,669467
904,572721,678992
905,576670,669818
906,579083,669804
907,575564,670052
908,577593,669656
909,579067,669342
910,580670,677851
911,581452,684302
912,582744,678758
913,580975,686607
914,580623,676533
915,581266,663198
916,587020,662927
917,579177,672414
918,577209,669284
919,580577,664653
920,578085,667791
921,582683,677009
922,581298,685217
923,583608,671545
924,581020,682633
925,586979,661625
926,580330,678808
927,581269,673755
928,579007,678194
929,576776,683462
930,585905,694901
931,578236,682729
932,579546,677638
933,583131,668561
934,581287,668918
935,581414,661850
936,582749,668203
937,592059,663299
938,587865,660154
939,582039,674506
940,580329,678810
941,570270,694420
942,567186,691062
943,576144,681375
944,576247,689746
945,568876,702188
946,576666,685685
947,580156,684567
948,580191,674865
949,580479,683184
950,576651,685253
951,580665,677849
952,585321,656687
953,577873,672232
954,574642,675509
955,583269,645626
956,581717,670608
957,582589,679688
958,586791,672261
959,582151,667000
960,582773,679651
961,580377,674842
962,579155,666249
963,581929,676739
964,581121,669401
965,583990,677220
966,580397,669986
967,577414,669687
968,580458,671728
969,587079,680593
970,586955,666080
971,590718,672853
972,582816,669963
973,582764,673952
974,588445,660513
975,590014,662876
976,592188,672159
977,583697,668492
978,580817,675335
979,586794,673498
980,598356,650761
981,588639,671536
982,586004,664983
983,590529,666797
984,581703,669758
985,573091,656812
986,574368,678626
987,577166,673241
988,577218,663528
989,580182,674464
990,579853,670088
991,589938,665581
992,583265,660666
993,579984,674040
994,581964,677638
995,578914,669831
996,581350,670272
997,580626,676570
998,579774,684655
999,580498,678340
1000,589432,672759
1001,584197,677667
1002,583200,669927
1003,592664,646190
1004,592185,665641
1005,586494,662298
1006,588386,674733
1007,602369,640490
1008,590699,647902
1009,586373,669825
1010,582863,676627
1011,582948,679233
1012,583541,686197
1013,586737,675496
1014,582363,678472
1015,593577,673849
1016,586566,664082
1017,589189,676403
1018,583173,668646
1019,588660,677383
1020,586536,668939
1021,602891,643658
1022,589244,672021
1023,582663,670067
1024,578307,667754
1025,572197,681128
1026,574847,664389
1027,578505,668151
1028,576334,670285
1029,573237,672598
1030,580393,662985
1031,580946,674771
1032,579906,683314
1033,580655,677477
1034,580838,671275
1035,577810,657717
1036,579946,666571
1037,584282,668040
1038,577356,673191
1039,569713,679371
1040,570381,682773
1041,573894,687878
1042,573123,680982
1043,576953,684273
1044,568973,691397
1045,577881,684106
1046,572404,675831
1047,574752,679379
1048,574505,671507
1049,568128,676123
1050,559498,668437
1051,570675,680102
1052,569926,674077
1053,537393,700161
1054,551664,685757
1055,578090,684522
1056,565181,677170
1057,572334,685128
1058,569755,680317
1059,564400,693190
1060,574517,683402
1061,567182,686973
1062,567628,694820
1063,571699,682620
1064,570934,687602
1065,567641,678092
1066,567895,696993
1067,577258,687316
1068,578607,705584
1069,577384,679803
1070,571535,683101
1071,574138,677339
1072,578214,688018
1073,577496,677594
1074,576241,673417
1075,577389,668795
1076,576825,674192
1077,575305,678867
1078,576945,683431
1079,574581,679446
1080,571563,678267
1081,575939,669950
1082,575589,676188
1083,577203,685583
1084,574684,682518
1085,575050,676723
1086,576736,671559
1087,583593,653987
1088,581375,671135
1089,576848,669334
1090,573567,677009
1091,563249,702307
1092,573755,676972
1093,571659,686636
1094,573059,678428
1095,575329,685040
1096,573570,677024
1097,574377,684354
1098,575382,670067
1099,573771,688442
1100,573239,683696
1101,573182,692935
1102,573306,680169
1103,575703,684983
1104,569316,683124
1105,575826,672196
1106,579292,670197
1107,585007,668655
1108,580001,669189
1109,573956,677389
1110,570221,687800
1111,573816,678750
1112,576570,683065
1113,579476,686454
1114,574742,678568
1115,576644,685245
1116,575421,676673
1117,576840,674631
1118,579660,670132
1119,577842,675158
1120,577130,673864
1121,574741,678566
1122,577873,672240
1123,580463,666446
1124,577613,670088
1125,571552,661552
1126,582742,667769
1127,581084,679101
1128,580306,688947
1129,581279,684793
1130,582243,674909
1131,582897,666870
1132,587748,667244
1133,584938,661456
1134,577533,669444
1135,577166,666571
1136,575295,658896
1137,573504,663796
1138,576769,671998
1139,572261,667309
1140,571251,669284
1141,567305,673014
1142,563543,685318
1143,552257,683082
1144,559632,685100
1145,565764,685955
1146,572857,682123
1147,563991,715041
1148,569891,696556
1149,554047,734756
1150,571946,691604
1151,563410,704865
1152,554130,722709
1153,589481,675085
1154,598614,675948
1155,599426,670826
1156,595814,660762
1157,579902,672050
1158,581875,666782
1159,585006,661345
1160,579637,673966
1161,579538,674134
1162,585122,664705
1163,592034,651061
1164,582654,662093
1165,581559,670030
1166,582587,668003
1167,579802,661399
1168,579455,664916
1169,578162,658047
1170,578344,673812
1171,577001,670345
1172,576504,668274
1173,575825,674186
1174,575891,674184
1175,566958,685372
1176,573471,664755
1177,579039,664162
1178,578693,670615
1179,581427,664011
1180,579868,664118
1181,578411,673175
1182,578542,660755
1183,578427,671471
1184,579354,654259
1185,582455,673277
1186,585239,671361
1187,582653,675356
1188,582737,678238
1189,578575,676365
1190,582869,679350
1191,583797,671632
1192,580300,672211
1193,578609,674397
1194,579007,671735
1195,581195,663637
1196,583332,663848
1197,578659,675252
1198,581791,666030
1199,579322,673337
1200,584311,660118
1201,581443,666356
1202,579256,670023
1203,579703,666893
1204,578776,655003
1205,577216,658574
1206,578328,659268
1207,579057,663959
1208,579653,660126
1209,582587,670184
1210,579521,676687
1211,582720,678449
1212,579023,679511
1213,580597,687660
1214,578758,689900
1215,578162,687075
1216,580183,692510
1217,578709,676739
1218,582072,683293
1219,583217,680096
1220,588056,669605
1221,580597,668590
1222,579521,672217
1223,578195,665443
1224,577516,662151
1225,577913,668479
1226,578526,675787
1227,582405,667894
1228,580532,677916
1229,581791,678976
1230,589599,666511
1231,584940,670192
1232,581443,673329
1233,585156,683353
1234,580150,679078
1235,581046,680631
1236,578427,676263
1237,584592,695070
1238,580582,682810
1239,579604,677697
1240,584211,683665
1241,586134,685217
1242,580100,678121
1243,580433,678399
1244,582720,680944
1245,578758,676102
1246,581277,676000
1247,580548,676042
1248,581460,672533
1249,580483,673651
1250,579172,675091
1251,581642,671948
1252,583233,669919
1253,579322,674880
1254,578576,675839
1255,582205,670454
1256,582140,667952
1257,581011,668003
1258,579041,674077
1259,584046,661880
1260,579686,672796
1261,581162,669123
1262,578493,675785
1263,581294,667580
1264,582504,667309
1265,579554,673599
1266,585239,668429
1267,584079,675091
1268,584691,677968
1269,584079,678230
1270,580581,677061
1271,582438,677858
1272,583763,676533
1273,587328,676848
1274,582105,675457
1275,582306,675465
1276,582836,673014
1277,584145,670719
1278,579072,675252
1279,582902,670558
1280,578609,675889
1281,582437,672320
1282,579852,674719
1283,582803,670345
1284,582372,664009
1285,581211,667637
1286,583995,663205
1287,578825,674880
1288,580084,671413
1289,581311,668061
1290,585769,669438
1291,583864,675576
1292,586614,681638
1293,583001,683667
1294,581841,690373
1295,579322,685159
1296,578675,678925
1297,578180,687771
1298,578343,678501
1299,576521,694581
1300,578245,678399
1301,577433,692502
1302,578658,677118
1303,581145,686168
1304,583516,684735
1305,583781,683447
1306,593692,680257
1307,587044,673760
1308,579803,675728
1309,584592,676211
1310,588703,679241
1311,579056,674610
1312,585968,659268
1313,582521,661932
1314,584344,653995
1315,585753,656664
1316,579354,673864
1317,584609,661932
1318,582619,666774
1319,582819,669658
1320,579472,674506
1321,584840,672320
1322,578643,675941
1323,583581,672642
1324,583914,674660
1325,581161,676424
1326,582372,676526
1327,584891,681216
1328,580714,680417
1329,584808,688143
1330,578891,677484
1331,582902,688247
1332,579455,679195
1333,583117,689790
1334,579852,680629
1335,582338,688296
1336,584045,691976
1337,579255,679195
1338,583615,694427
1339,579338,679452
1340,579422,678342
1341,584062,688304
1342,583100,685100
1343,584576,689526
1344,583498,684733
1345,581377,681801
1346,585687,689957
1347,584658,681588
1348,585653,681427
1349,584046,678764
1350,586150,676315
1351,588769,672481
1352,580101,675517
1353,583631,669758
1354,585188,663161
1355,584344,664274
1356,590377,651601
1357,581045,670667
1358,584277,665553
1359,582803,667309
1360,584311,668222
1361,585636,665555
1362,584228,666408
1363,582752,671998
1364,581443,673227
1365,581295,671302
1366,580647,672380
1367,582405,673966
1368,589051,670462
1369,583532,671515
1370,584509,674506
1371,582023,673973
1372,585637,671948
1373,578460,676152
1374,580516,677112
1375,581841,677703
1376,583547,677747
1377,587046,677544
1378,587725,682495
1379,579885,677111
1380,584361,678392
1381,579620,676585
1382,584874,671896
1383,582438,673438
1384,584808,685685
1385,586017,687880
1386,584957,679935
1387,584311,670132
1388,582421,672006
1389,581278,667257
1390,578377,674932
1391,578278,653782
1392,579255,669971
1393,579554,667842
1394,582519,666893
1395,579621,678764
1396,582935,685846
1397,580880,680741
1398,582521,683769
1399,583730,667315
1400,578443,675993
1401,576686,656505
1402,577086,665501
1403,578791,670397
1404,579338,662787
1405,582421,670776
1406,584062,675676
1407,580299,684091
1408,579704,681588
1409,581940,690960
1410,584294,684200
1411,584095,684039
1412,579306,677381
1413,584675,675034
1414,585968,673279
1415,584991,679569
1416,583051,676263
1417,583201,673703
1418,581991,670080
1419,585238,664653
1420,582769,664807
1421,583300,663424
1422,582238,665765
1423,579670,672642
1424,581311,670776
1425,579189,674660
1426,582621,670828
1427,583299,672370
1428,579190,675517
1429,579090,676424
1430,583167,678443
1431,583084,687821
1432,582702,685056
1433,584592,691815
1434,582223,683132
1435,581344,681537
1436,578427,676154
1437,579686,677807
1438,581526,680206
1439,583581,680045
1440,583433,679511
1441,590195,671141
1442,582355,672541
1443,578758,675780
1444,587824,671676
1445,588189,666036
1446,580134,673438
1447,580664,672642
1448,586184,664272
1449,594902,652401
1450,587642,663738
1451,581277,672642
1452,586267,666730
1453,586051,656921
1454,587791,657514
1455,583647,667206
1456,580962,670878
1457,580283,672219
1458,583316,668003
1459,581757,670556
1460,582853,668809
1461,579570,674186
1462,583217,671515
1463,581460,673175
1464,586398,669921
1465,579819,675252
1466,584659,672422
1467,579024,675839
1468,583763,673973
1469,589233,674397
1470,583814,678392
1471,588156,680257
1472,584907,680944
1473,584343,684361
1474,579041,677009
1475,578925,676848
1476,585736,683023
1477,580316,678238
1478,582272,680359
1479,595233,684463
1480,582124,678875
1481,581326,678288
1482,585140,679987
1483,578973,676474
1484,589167,684150
1485,583101,679722
1486,578875,676474
1487,583498,678282
1488,588288,679943
1489,583797,677061
1490,583299,679239
1491,580765,677653
1492,587774,683608
1493,578626,676313
1494,589200,674932
1495,583300,676957
1496,578857,676205
1497,587344,676533
1498,583665,676154
1499,594222,669971
1500,586034,669129
1501,578841,675670
1502,585006,670404
1503,580930,672591
1504,585090,666884
1505,582488,670404
1506,591687,664272
1507,585139,674449
1508,583133,675093
1509,579438,675619
1510,585603,672801
1511,580233,675356
1512,582852,674288
1513,579437,675678
1514,579819,675517
1515,586649,681165
1516,584907,689474
1517,579421,678332
1518,580681,681003
1519,580233,680045
1520,581377,682495
1521,580448,681700
1522,583069,688830
1523,581956,691714
1524,579786,682225
1525,579438,687660
1526,579339,686540
1527,581095,696556
1528,580118,693580
1529,581493,696234
1530,580746,685853
1531,578576,676898
1532,579935,682547
1533,582122,687134
1534,587328,696556
1535,580979,682810
1536,579769,679671
1537,585405,693206
1538,581958,688780
1539,580930,685100
1540,578841,678025
1541,580514,684837
1542,581129,689949
1543,581708,693257
1544,578576,677162
1545,581758,694053
1546,579023,682979
1547,578857,681157
1548,579255,680689
1549,578510,676788
1550,579438,681588
1551,578956,679138
1552,579306,680902
1553,578427,676416
1554,578775,678129
1555,581079,702313
1556,581079,685048
1557,578642,677061
1558,580781,684520
1559,578658,677112
1560,582637,691340
1561,581327,680733
1562,580184,678925
1563,579504,680045
1564,580217,682547
1565,579504,680045
1566,584409,680842
1567,579107,678129
1568,589399,683452
1569,588337,674771
1570,579554,675941
1571,579023,671676
1572,578891,672642
1573,585471,669446
1574,586515,668326
1575,586581,664381
1576,585587,664910
1577,585453,664017
1578,588041,657776
1579,585918,660170
1580,584394,665399
1581,589631,654367
1582,588819,652342
1583,589746,653088
1584,585587,659642
1585,586449,655487
1586,586117,654902
1587,590195,643981
1588,581079,665503
1589,582355,658471
1590,578559,675457
1591,581046,666680
1592,582802,666139
1593,583498,667307
1594,588106,660074
1595,583813,668318
1596,587096,657939
1597,583300,664594
1598,583498,664601
1599,583846,665232
1600,589267,660549
1601,586316,666086
1602,587343,671361
1603,590510,673440
1604,583332,675247
1605,584709,677966
1606,585487,677807
1607,584145,677807
1608,584858,678443
1609,585189,679517
1610,587659,680359
1611,583465,678875
1612,579106,676687
1613,580615,677908
1614,580598,677866
1615,589117,690272
1616,582935,683556
1617,582007,682758
1618,586300,688356
1619,582371,683345
1620,581808,685370
1621,581775,694214
1622,580780,696987
1623,580001,694477
1624,579190,689263
1625,577001,697837
1626,577333,693461
1627,576405,695334
1628,578609,691764
1629,579769,694799
1630,581544,697302
1631,581161,694427
1632,581410,691018
1633,580582,686220
1634,580200,686116
1635,580366,696293
1636,578527,677594
1637,577714,696293
1638,573669,687236
1639,574714,688939
1640,574549,691545
1641,568632,691875
1642,576604,677646
1643,575857,680468
1644,577681,680148
1645,578328,692933
1646,579106,689635
1647,581344,687712
1648,595515,697148
1649,582653,685422
1650,582338,693791
1651,579371,688406
1652,579023,703375
1653,578328,678069
1654,577780,697411
1655,574946,694105
1656,575576,693367
1657,572709,695969
1658,574979,694266
1659,577466,680944
1660,578609,691290
1661,577979,704756
1662,576604,714567
1663,577863,700338
1664,577101,709819
1665,577068,707163
1666,575162,703483
